Name	Chromosome	Region	Expression value	Gene length	RPKM	Unique gene reads	Total gene reads
rpsM	NC_007777 with rRNA	691592..691972	1521.300678	381	1521.300678	3865	3865
Francci3_0608	NC_007777 with rRNA	692051..692455	1244.896431	405	1244.896431	3362	3362
rpsD	NC_007777 with rRNA	692551..693180	1221.859447	630	1221.859447	5133	5133
Francci3_0610	NC_007777 with rRNA	693356..694405	1065.609975	1050	1065.609975	7461	7461
rplQ	NC_007777 with rRNA	694538..695158	566.0522791	621	566.0522791	2344	2344
truA	NC_007777 with rRNA	695373..696197	17.99582587	825	17.99582587	99	99
Francci3_0613	NC_007777 with rRNA	complement(696238..697920)	46.06774596	1683	46.06774596	517	517
rplM	NC_007777 with rRNA	697993..698436	1095.6918	444	1095.6918	3244	3244
Francci3_0615	NC_007777 with rRNA	698530..698937	517.5270184	408	517.5270184	1408	1408
glmM	NC_007777 with rRNA	699047..700414	195.3494255	1368	195.3494255	1782	1782
Francci3_0617	NC_007777 with rRNA	700552..702474	151.3689461	1923	151.3689461	1941	1941
Francci3_0618	NC_007777 with rRNA	complement(702673..703233)	914.2264478	561	914.2264478	3420	3420
Francci3_0619	NC_007777 with rRNA	703370..704287	36.42945868	918	36.42945868	223	223
acpS	NC_007777 with rRNA	704466..704822	116.7796357	357	116.7796357	278	278
Francci3_0621	NC_007777 with rRNA	704904..706508	15.97760241	1605	15.97760241	171	171
Francci3_0622	NC_007777 with rRNA	706513..707667	60.24576625	1155	60.24576625	464	464
Francci3_0623	NC_007777 with rRNA	complement(707722..708045)	10.64567888	324	10.64567888	23	23
glyA	NC_007777 with rRNA	708438..709700	122.2994236	1263	122.2994236	1030	1030
Francci3_0625	NC_007777 with rRNA	709861..711132	253.3610442	1272	253.3610442	2149	2149
Francci3_0626	NC_007777 with rRNA	711129..711602	184.7672698	474	184.7672698	584	584
Francci3_0627	NC_007777 with rRNA	711715..712479	99.38871149	765	99.38871149	507	507
Francci3_0628	NC_007777 with rRNA	712476..713063	243.310911	588	243.310911	954	954
Francci3_0629	NC_007777 with rRNA	complement(713181..713816)	1012.736794	636	1012.736794	4295	4295
Francci3_0630	NC_007777 with rRNA	713983..714567	80.2377991	585	80.2377991	313	313
Francci3_0631	NC_007777 with rRNA	complement(714678..714953)	19.56068029	276	19.56068029	36	36
groES	NC_007777 with rRNA	715256..715561	3815.291514	306	3815.291514	7785	7785
groEL_1	NC_007777 with rRNA	715686..717326	1265.885537	1641	1265.885537	13852	13852
Francci3_0634	NC_007777 with rRNA	complement(717543..717875)	145.4617556	333	145.4617556	323	323
Francci3_0635	NC_007777 with rRNA	complement(718318..718893)	400.9486666	576	400.9486666	1540	1540
Francci3_0636	NC_007777 with rRNA	719117..720730	345.0872433	1614	345.0872433	3714	3714
Francci3_0637	NC_007777 with rRNA	720954..722084	138.8272155	1131	138.8272155	1047	1047
Francci3_0638	NC_007777 with rRNA	722278..723495	160.8001408	1218	160.8001408	1306	1306
Francci3_0639	NC_007777 with rRNA	724101..726803	66.07790298	2703	66.07790298	1191	1191
Francci3_0640	NC_007777 with rRNA	726938..728359	120.9635037	1422	120.9635037	1147	1147
Francci3_0641	NC_007777 with rRNA	complement(728419..729015)	336.1029454	597	336.1029454	1338	1338
Francci3_0642	NC_007777 with rRNA	complement(728996..729355)	245.7763255	360	245.7763255	590	590
Francci3_0643	NC_007777 with rRNA	complement(729381..729803)	202.4353146	423	202.4353146	571	571
Francci3_0644	NC_007777 with rRNA	complement(729800..733648)	176.9270054	3849	176.9270054	4541	4541
guaA	NC_007777 with rRNA	734128..735798	273.0066941	1671	273.0066941	3042	3042
Francci3_0646	NC_007777 with rRNA	736031..737185	84.26616875	1155	84.26616875	649	649
Francci3_0647	NC_007777 with rRNA	737553..740069	143.4113126	2517	143.4113126	2372	2407
Francci3_0648	NC_007777 with rRNA	complement(739854..740924)	51.9487348	1071	51.9487348	358	371
Francci3_0649	NC_007777 with rRNA	complement(741087..742574)	21.26522882	1488	21.26522882	211	211
Francci3_0650	NC_007777 with rRNA	742970..744616	46.16415561	1647	46.16415561	507	507
sucC	NC_007777 with rRNA	745036..746202	2292.14186	1167	2292.14186	17837	17837
Francci3_0652	NC_007777 with rRNA	746228..747100	2226.974862	873	2226.974862	12964	12964
Francci3_0653	NC_007777 with rRNA	747286..748215	882.2147251	930	882.2147251	5471	5471
Francci3_0654	NC_007777 with rRNA	748400..749887	43.63907147	1488	43.63907147	433	433
Francci3_0655	NC_007777 with rRNA	750068..750613	15.38104775	546	15.38104775	56	56
Francci3_0656	NC_007777 with rRNA	750810..751460	193.0427813	651	193.0427813	838	838
purH	NC_007777 with rRNA	751457..753103	207.784227	1647	207.784227	2282	2282
Francci3_0658	NC_007777 with rRNA	complement(753684..754007)	310.57611	324	310.57611	671	671
Francci3_0659	NC_007777 with rRNA	754412..755329	93.76909993	918	93.76909993	574	574
Francci3_0660	NC_007777 with rRNA	complement(755404..756624)	103.4158161	1221	103.4158161	842	842
Francci3_0661	NC_007777 with rRNA	756929..757909	79.33939539	981	79.33939539	519	519
Francci3_0662	NC_007777 with rRNA	758184..758846	165.1200714	663	165.1200714	730	730
Francci3_0663	NC_007777 with rRNA	758876..760111	90.87697934	1236	90.87697934	709	749
Francci3_0664	NC_007777 with rRNA	complement(759871..761526)	40.02694763	1656	40.02694763	421	442
Francci3_0665	NC_007777 with rRNA	complement(761569..762615)	54.57186928	1047	54.57186928	381	381
Francci3_0666	NC_007777 with rRNA	complement(763203..763763)	13.63320142	561	13.63320142	51	51
Francci3_0667	NC_007777 with rRNA	764040..764597	24.99420259	558	24.99420259	93	93
Francci3_0668	NC_007777 with rRNA	complement(764691..764954)	60.78135631	264	60.78135631	107	107
Francci3_0669	NC_007777 with rRNA	complement(765454..765681)	13.15484347	228	13.15484347	20	20
Francci3_0670	NC_007777 with rRNA	complement(765678..765944)	13.48001938	267	13.48001938	24	24
Francci3_0671	NC_007777 with rRNA	766158..766916	6.125061505	759	6.125061505	31	31
Francci3_0672	NC_007777 with rRNA	767153..768454	6.79565877	1302	6.79565877	2	59
Francci3_0673	NC_007777 with rRNA	769071..770267	53.12051078	1197	53.12051078	424	424
Francci3_0674	NC_007777 with rRNA	complement(770300..770584)	89.4529356	285	89.4529356	170	170
Francci3_0675	NC_007777 with rRNA	770767..771042	148.3351589	276	148.3351589	273	273
Francci3_0676	NC_007777 with rRNA	complement(771298..772062)	130.7539853	765	130.7539853	667	667
Francci3_0677	NC_007777 with rRNA	772411..774675	29.52957446	2265	29.52957446	446	446
sdhB	NC_007777 with rRNA	complement(774693..775391)	292.8505283	699	292.8505283	1365	1365
sdhA_1	NC_007777 with rRNA	complement(775391..777145)	423.9187661	1755	423.9187661	4961	4961
Francci3_0680	NC_007777 with rRNA	complement(777194..777655)	743.3340772	462	743.3340772	2290	2290
Francci3_0681	NC_007777 with rRNA	complement(777655..778050)	969.0934006	396	969.0934006	2559	2559
Francci3_0682	NC_007777 with rRNA	complement(778301..780325)	151.816638	2025	151.816638	2050	2050
Francci3_0683	NC_007777 with rRNA	complement(780419..782506)	56.23695584	2088	56.23695584	783	783
Francci3_0684	NC_007777 with rRNA	782583..783062	48.73869506	480	48.73869506	156	156
deoA	NC_007777 with rRNA	783059..784363	32.06152885	1305	32.06152885	279	279
Francci3_0686	NC_007777 with rRNA	784451..785551	41.27108112	1101	41.27108112	303	303
Francci3_0687	NC_007777 with rRNA	785551..786342	44.68660464	792	44.68660464	236	236
Francci3_0688	NC_007777 with rRNA	complement(786445..787227)	68.75799794	783	68.75799794	359	359
upp	NC_007777 with rRNA	787265..787903	53.74340276	639	53.74340276	229	229
Francci3_0690	NC_007777 with rRNA	complement(787849..789891)	28.11389014	2043	28.11389014	383	383
Francci3_0691	NC_007777 with rRNA	complement(789910..790782)	59.09282263	873	59.09282263	344	344
Francci3_0692	NC_007777 with rRNA	791330..793192	178.4610214	1863	178.4610214	2217	2217
Francci3_0693	NC_007777 with rRNA	793414..794562	112.6370592	1149	112.6370592	863	863
Francci3_0694	NC_007777 with rRNA	794611..795855	237.0534492	1245	237.0534492	1968	1968
Francci3_0695	NC_007777 with rRNA	complement(795962..796402)	450.9158182	441	450.9158182	1326	1326
Francci3_0696	NC_007777 with rRNA	796596..798077	244.4777064	1482	244.4777064	2416	2416
Francci3_0697	NC_007777 with rRNA	complement(798268..798678)	225.8600205	411	225.8600205	619	619
Francci3_0698	NC_007777 with rRNA	complement(798750..800507)	306.7547868	1758	306.7547868	3596	3596
Francci3_0699	NC_007777 with rRNA	complement(800624..800875)	120.2102125	252	120.2102125	202	202
Francci3_0700	NC_007777 with rRNA	complement(801001..802596)	448.956015	1596	448.956015	4778	4778
Francci3_0701	NC_007777 with rRNA	802798..803730	114.7643772	933	114.7643772	714	714
Francci3_0702	NC_007777 with rRNA	803780..804289	59.69203679	510	59.69203679	203	203
Francci3_0703	NC_007777 with rRNA	complement(804328..805041)	83.38402042	714	83.38402042	397	397
Francci3_0704	NC_007777 with rRNA	complement(805071..807008)	117.5423955	1938	117.5423955	1519	1519
Francci3_0705	NC_007777 with rRNA	complement(807211..808443)	156.7762878	1233	156.7762878	1289	1289
Francci3_0706	NC_007777 with rRNA	complement(808654..809805)	90.99451882	1152	90.99451882	668	699
Francci3_0707	NC_007777 with rRNA	complement(809609..810181)	277.6842822	573	277.6842822	946	1061
Francci3_0708	NC_007777 with rRNA	810517..811134	659.7984161	618	659.7984161	2719	2719
Francci3_0709	NC_007777 with rRNA	complement(811213..812547)	234.3276702	1335	234.3276702	2086	2086
Francci3_0710	NC_007777 with rRNA	complement(812707..813612)	25.15972712	906	25.15972712	152	152
Francci3_0711	NC_007777 with rRNA	complement(813609..815189)	98.17457186	1581	98.17457186	1035	1035
Francci3_0712	NC_007777 with rRNA	complement(815465..817186)	95.88368312	1722	95.88368312	1101	1101
Francci3_0713	NC_007777 with rRNA	817471..818547	80.06499438	1077	80.06499438	575	575
Francci3_0714	NC_007777 with rRNA	complement(818531..820354)	36.42247286	1824	36.42247286	443	443
Francci3_0715	NC_007777 with rRNA	820690..821586	55.83989075	897	55.83989075	334	334
Francci3_0716	NC_007777 with rRNA	821884..822753	40.16309796	870	40.16309796	233	233
Francci3_0717	NC_007777 with rRNA	822803..824479	49.36243232	1677	49.36243232	552	552
Francci3_0718	NC_007777 with rRNA	824578..825990	12.41750193	1413	12.41750193	117	117
Francci3_0719	NC_007777 with rRNA	complement(825919..826593)	24.21660518	675	24.21660518	109	109
Francci3_0720	NC_007777 with rRNA	complement(827812..829038)	37.52185915	1227	37.52185915	307	307
Francci3_0721	NC_007777 with rRNA	complement(829084..830688)	95.6787419	1605	95.6787419	1024	1024
Francci3_0722	NC_007777 with rRNA	complement(830685..832103)	99.23702426	1419	99.23702426	939	939
Francci3_0723	NC_007777 with rRNA	complement(832100..833362)	118.4998299	1263	118.4998299	998	998
Francci3_0724	NC_007777 with rRNA	complement(833482..834438)	122.6988127	957	122.6988127	783	783
Francci3_0725	NC_007777 with rRNA	834953..837541	154.309515	2589	154.309515	2664	2664
Francci3_0726	NC_007777 with rRNA	837538..838968	104.4831027	1431	104.4831027	997	997
Francci3_0727	NC_007777 with rRNA	complement(838950..841451)	41.59706619	2502	41.59706619	694	694
Francci3_0728	NC_007777 with rRNA	complement(841650..843776)	54.5007577	2127	54.5007577	773	773
Francci3_0729	NC_007777 with rRNA	complement(844240..844914)	56.65352588	675	56.65352588	255	255
Francci3_0730	NC_007777 with rRNA	845016..846110	111.7549004	1095	111.7549004	816	816
Francci3_0731	NC_007777 with rRNA	846116..847309	24.86860359	1194	24.86860359	198	198
Francci3_0732	NC_007777 with rRNA	847461..848174	115.9394944	714	115.9394944	552	552
Francci3_0733	NC_007777 with rRNA	848178..848453	57.59533641	276	57.59533641	106	106
Francci3_0734	NC_007777 with rRNA	848535..849950	44.16348509	1416	44.16348509	417	417
Francci3_0735	NC_007777 with rRNA	850033..851163	579.3086002	1131	579.3086002	4369	4369
Francci3_0736	NC_007777 with rRNA	851240..852220	205.1511919	981	205.1511919	1342	1342
Francci3_0737	NC_007777 with rRNA	852426..853499	75.9600347	1074	75.9600347	544	544
Francci3_0738	NC_007777 with rRNA	853675..854976	46.9937081	1302	46.9937081	408	408
Francci3_0739	NC_007777 with rRNA	855260..856225	104.4788717	966	104.4788717	673	673
Francci3_0740	NC_007777 with rRNA	complement(856324..857199)	167.0845324	876	167.0845324	976	976
Francci3_0741	NC_007777 with rRNA	complement(857291..858619)	42.99228528	1329	42.99228528	381	381
Francci3_0742	NC_007777 with rRNA	complement(858612..859649)	78.01658613	1038	78.01658613	540	540
Francci3_0743	NC_007777 with rRNA	complement(859794..860486)	348.1876361	693	348.1876361	1609	1609
Francci3_0744	NC_007777 with rRNA	860681..860977	27.77133622	297	27.77133622	55	55
fbiC	NC_007777 with rRNA	861113..863812	50.04394786	2700	50.04394786	901	901
Francci3_0746	NC_007777 with rRNA	864261..864893	227.435398	633	227.435398	960	960
Francci3_0747	NC_007777 with rRNA	864921..870062	39.60574927	5142	39.60574927	1358	1358
Francci3_0748	NC_007777 with rRNA	complement(870202..871503)	46.41780482	1302	46.41780482	403	403
Francci3_0749	NC_007777 with rRNA	complement(871574..872182)	84.70941569	609	84.70941569	344	344
Francci3_0750	NC_007777 with rRNA	872290..872733	196.5760258	444	196.5760258	582	582
manB	NC_007777 with rRNA	872966..874324	195.5396335	1359	195.5396335	1772	1772
Francci3_0752	NC_007777 with rRNA	874324..874521	158.2966164	198	158.2966164	209	209
Francci3_0753	NC_007777 with rRNA	874537..875685	60.16881147	1149	60.16881147	461	461
Francci3_0754	NC_007777 with rRNA	complement(875722..878364)	107.4098196	2643	107.4098196	1893	1893
Francci3_0755	NC_007777 with rRNA	complement(878720..879742)	26.68002858	1023	26.68002858	182	182
Francci3_0756	NC_007777 with rRNA	879910..880920	37.67672083	1011	37.67672083	254	254
Francci3_0757	NC_007777 with rRNA	complement(880951..881826)	84.56942522	876	84.56942522	494	494
Francci3_0758	NC_007777 with rRNA	complement(882138..883433)	18.16708244	1296	18.16708244	157	157
Francci3_0759	NC_007777 with rRNA	complement(883443..884498)	33.51495348	1056	33.51495348	236	236
Francci3_0760	NC_007777 with rRNA	complement(884495..885964)	35.60398655	1470	35.60398655	349	349
Francci3_0761	NC_007777 with rRNA	complement(886054..886854)	60.28564221	801	60.28564221	322	322
Francci3_0762	NC_007777 with rRNA	complement(886851..887858)	127.7977383	1008	127.7977383	859	859
Francci3_0763	NC_007777 with rRNA	888125..888961	7.883476087	837	7.883476087	44	44
Francci3_0764	NC_007777 with rRNA	889293..890096	474.3302776	804	474.3302776	2543	2543
Francci3_0765	NC_007777 with rRNA	890225..890938	320.7239274	714	320.7239274	1527	1527
Francci3_0766	NC_007777 with rRNA	complement(890957..891565)	93.82060284	609	93.82060284	381	381
Francci3_0767	NC_007777 with rRNA	891816..894800	674.5169126	2985	674.5169126	13426	13426
Francci3_0768	NC_007777 with rRNA	complement(894826..895593)	48.42626753	768	48.42626753	248	248
Francci3_0769	NC_007777 with rRNA	complement(895621..896940)	9.543240991	1320	9.543240991	84	84
Francci3_0770	NC_007777 with rRNA	897099..897668	60.2491831	570	60.2491831	229	229
Francci3_0771	NC_007777 with rRNA	complement(897689..897925)	80.9938717	237	80.9938717	128	128
Francci3_0772	NC_007777 with rRNA	898234..899007	71.10753761	774	71.10753761	367	367
Francci3_0773	NC_007777 with rRNA	899004..900341	42.47893625	1338	42.47893625	379	379
Francci3_0774	NC_007777 with rRNA	900843..901346	76.17280791	504	76.17280791	256	256
Francci3_0775	NC_007777 with rRNA	901578..902633	38.20136647	1056	38.20136647	269	269
Francci3_0776	NC_007777 with rRNA	902720..903229	63.22063009	510	63.22063009	215	215
Francci3_0777	NC_007777 with rRNA	903675..905228	135.5863114	1554	135.5863114	1405	1405
Francci3_0778	NC_007777 with rRNA	complement(905254..906795)	50.1829126	1542	50.1829126	516	516
Francci3_0779	NC_007777 with rRNA	907389..908696	52.2814513	1308	52.2814513	456	456
Francci3_0780	NC_007777 with rRNA	908696..909586	40.22635973	891	40.22635973	239	239
Francci3_0781	NC_007777 with rRNA	909583..910533	25.23074079	951	25.23074079	160	160
Francci3_0782	NC_007777 with rRNA	910534..910845	83.1537894	312	83.1537894	173	173
Francci3_0783	NC_007777 with rRNA	910835..911350	26.15672365	516	26.15672365	90	90
Francci3_0784	NC_007777 with rRNA	911362..911970	24.13233354	609	24.13233354	98	98
Francci3_0785	NC_007777 with rRNA	complement(912238..915720)	36.5548286	3483	36.5548286	849	849
Francci3_0786	NC_007777 with rRNA	complement(915921..917609)	5.771307882	1689	5.771307882	65	65
Francci3_0787	NC_007777 with rRNA	complement(917606..917968)	2.891891209	363	2.891891209	7	7
Francci3_0788	NC_007777 with rRNA	918222..918935	26.25441449	714	26.25441449	125	125
Francci3_0789	NC_007777 with rRNA	complement(918877..919995)	19.83454147	1119	19.83454147	148	148
Francci3_0790	NC_007777 with rRNA	complement(920318..920713)	33.7043035	396	33.7043035	89	89
prfB	NC_007777 with rRNA	920761..921861	230.464255	1101	230.464255	1692	1692
Francci3_0792	NC_007777 with rRNA	922491..923327	172.7197943	837	172.7197943	964	964
Francci3_0793	NC_007777 with rRNA	complement(923382..924533)	28.3788342	1152	28.3788342	218	218
Francci3_0794	NC_007777 with rRNA	925004..927652	18.68196343	2649	18.68196343	330	330
Francci3_0795	NC_007777 with rRNA	927689..928033	5.650863195	345	5.650863195	13	13
Francci3_0796	NC_007777 with rRNA	928140..928970	79.22350137	831	79.22350137	439	439
Francci3_0797	NC_007777 with rRNA	complement(928935..929216)	300.9940142	282	300.9940142	566	566
Francci3_0798	NC_007777 with rRNA	929417..930163	28.30668728	747	28.30668728	141	141
Francci3_0799	NC_007777 with rRNA	930163..931035	19.06774219	873	19.06774219	111	111
Francci3_0800	NC_007777 with rRNA	complement(931020..932552)	31.40171833	1533	31.40171833	321	321
smpB	NC_007777 with rRNA	932973..933452	57.48666597	480	57.48666597	184	184
Francci3_0802	NC_007777 with rRNA	933582..935015	19.45155516	1434	19.45155516	186	186
Francci3_0803	NC_007777 with rRNA	935082..935990	24.91171348	909	24.91171348	151	151
Francci3_0804	NC_007777 with rRNA	complement(935991..936710)	44.36470961	720	44.36470961	213	213
Francci3_0805	NC_007777 with rRNA	complement(936806..937459)	121.990053	654	121.990053	532	532
Francci3_0806	NC_007777 with rRNA	937919..939142	177.5323508	1224	177.5323508	1449	1449
Francci3_0807	NC_007777 with rRNA	939242..939751	14.11437323	510	14.11437323	48	48
Francci3_0808	NC_007777 with rRNA	939748..940377	11.42592119	630	11.42592119	48	48
Francci3_0809	NC_007777 with rRNA	complement(940356..941789)	8.784573297	1434	8.784573297	84	84
Francci3_0810	NC_007777 with rRNA	complement(941873..942193)	11.67953392	321	11.67953392	25	25
Francci3_0811	NC_007777 with rRNA	942704..943216	12.86251362	513	12.86251362	44	44
Francci3_0812	NC_007777 with rRNA	943213..943899	6.330409391	687	6.330409391	29	29
Francci3_0813	NC_007777 with rRNA	943896..946124	6.862472852	2229	6.862472852	102	102
Francci3_0814	NC_007777 with rRNA	complement(946574..947671)	37.96933509	1098	37.96933509	278	278
Francci3_0815	NC_007777 with rRNA	948345..949037	42.19800438	693	42.19800438	195	195
Francci3_0816	NC_007777 with rRNA	complement(949319..951595)	129.6142048	2277	129.6142048	1968	1968
Francci3_0817	NC_007777 with rRNA	951754..952752	225.6233423	999	225.6233423	1503	1503
Francci3_0818	NC_007777 with rRNA	953690..954526	710.4086974	837	710.4086974	3965	3965
Francci3_0819	NC_007777 with rRNA	954966..956039	394.04268	1074	394.04268	2822	2822
Francci3_0820	NC_007777 with rRNA	956036..956950	626.0842879	915	626.0842879	3820	3820
Francci3_0821	NC_007777 with rRNA	956947..958656	375.7900285	1710	375.7900285	4285	4285
Francci3_0822	NC_007777 with rRNA	958653..959669	496.6399666	1017	496.6399666	3368	3368
Francci3_0823	NC_007777 with rRNA	959770..961995	393.1702597	2226	393.1702597	5836	5836
Francci3_0824	NC_007777 with rRNA	962325..963818	208.5861566	1494	208.5861566	2078	2078
Francci3_0825	NC_007777 with rRNA	complement(963905..964270)	56.13452058	366	56.13452058	137	137
Francci3_0826	NC_007777 with rRNA	964330..964905	69.77548224	576	69.77548224	268	268
Francci3_0827	NC_007777 with rRNA	965219..966223	1624.697778	1005	1624.697778	10888	10888
Francci3_0828	NC_007777 with rRNA	complement(966418..967095)	165.6695376	678	165.6695376	749	749
Francci3_0829	NC_007777 with rRNA	967427..969034	127.7688715	1608	127.7688715	1370	1370
Francci3_0830	NC_007777 with rRNA	complement(969314..970273)	28.27469169	960	28.27469169	181	181
Francci3_0831	NC_007777 with rRNA	complement(970416..971213)	9.20839043	798	9.20839043	49	49
ureC	NC_007777 with rRNA	complement(971359..973086)	109.7835635	1728	109.7835635	1265	1265
ureB	NC_007777 with rRNA	complement(973083..973463)	79.11550743	381	79.11550743	201	201
ureA	NC_007777 with rRNA	complement(973460..973828)	126.7998571	369	126.7998571	312	312
Francci3_0835	NC_007777 with rRNA	974379..976265	30.67650938	1887	30.67650938	386	386
Francci3_0836	NC_007777 with rRNA	976756..977670	35.72941748	915	35.72941748	218	218
Francci3_0837	NC_007777 with rRNA	977667..978269	35.81258879	603	35.81258879	144	144
Francci3_0838	NC_007777 with rRNA	978266..980611	22.69294609	2346	22.69294609	355	355
Francci3_0839	NC_007777 with rRNA	980608..981969	7.487250116	1362	7.487250116	68	68
Francci3_0840	NC_007777 with rRNA	982216..983766	53.3725332	1551	53.3725332	552	552
Francci3_0841	NC_007777 with rRNA	complement(983807..984112)	105.8577992	306	105.8577992	216	216
Francci3_0842	NC_007777 with rRNA	984130..984540	79.17871479	411	79.17871479	217	217
Francci3_0843	NC_007777 with rRNA	complement(984564..985934)	21.43922848	1371	21.43922848	196	196
Francci3_0844	NC_007777 with rRNA	complement(986009..986272)	110.7697615	264	110.7697615	195	195
Francci3_0845	NC_007777 with rRNA	complement(986294..987805)	9.224050958	1512	9.224050958	93	93
Francci3_0846	NC_007777 with rRNA	987910..988860	17.50382642	951	17.50382642	111	111
Francci3_0847	NC_007777 with rRNA	complement(988871..989383)	37.41822143	513	37.41822143	128	128
Francci3_0848	NC_007777 with rRNA	989554..990576	46.61675323	1023	46.61675323	318	318
Francci3_0849	NC_007777 with rRNA	complement(990694..991206)	46.77277679	513	46.77277679	160	160
Francci3_0850	NC_007777 with rRNA	complement(991304..991468)	23.63088245	165	23.63088245	26	26
Francci3_0851	NC_007777 with rRNA	complement(991635..992636)	80.52024548	1002	80.52024548	538	538
Francci3_0852	NC_007777 with rRNA	992808..994163	364.0748449	1356	364.0748449	3292	3292
Francci3_0853	NC_007777 with rRNA	complement(994288..994962)	114.6400759	675	114.6400759	516	516
Francci3_0854	NC_007777 with rRNA	complement(994959..995762)	104.453384	804	104.453384	560	560
Francci3_0855	NC_007777 with rRNA	complement(995759..998077)	79.15369722	2319	79.15369722	1224	1224
Francci3_0856	NC_007777 with rRNA	complement(998180..998680)	179.8983923	501	179.8983923	601	601
Francci3_0857	NC_007777 with rRNA	complement(999120..1000124)	70.87908198	1005	70.87908198	475	475
Francci3_0858	NC_007777 with rRNA	complement(1000133..1001626)	93.55259766	1494	93.55259766	932	932
Francci3_0859	NC_007777 with rRNA	complement(1001796..1002182)	136.789977	387	136.789977	353	353
Francci3_0860	NC_007777 with rRNA	1002373..1003758	48.47360503	1386	48.47360503	448	448
Francci3_0861	NC_007777 with rRNA	1003962..1004657	96.52933416	696	96.52933416	441	448
Francci3_0862	NC_007777 with rRNA	complement(1004471..1006141)	12.29517327	1671	12.29517327	134	137
Francci3_0863	NC_007777 with rRNA	complement(1006240..1008525)	21.32051402	2286	21.32051402	325	325
clpS	NC_007777 with rRNA	1008715..1009074	184.9570992	360	184.9570992	444	444
Francci3_0865	NC_007777 with rRNA	1009254..1009808	108.0830382	555	108.0830382	400	400
Francci3_0866	NC_007777 with rRNA	1009861..1010265	541.355914	405	541.355914	1462	1462
Francci3_0867	NC_007777 with rRNA	1010506..1010880	765.022553	375	765.022553	1913	1913
Francci3_0868	NC_007777 with rRNA	1010903..1011850	516.8105056	948	516.8105056	3267	3267
Francci3_0869	NC_007777 with rRNA	complement(1012117..1012779)	79.84573318	663	79.84573318	353	353
rph	NC_007777 with rRNA	complement(1012776..1013519)	66.51682949	744	66.51682949	330	330
Francci3_0871	NC_007777 with rRNA	complement(1013599..1014411)	79.13293663	813	79.13293663	429	429
Francci3_0872	NC_007777 with rRNA	complement(1014345..1015247)	75.56386831	903	75.56386831	455	455
Francci3_0873	NC_007777 with rRNA	1016144..1016713	124.4448192	570	124.4448192	473	473
Francci3_0874	NC_007777 with rRNA	complement(1016846..1017718)	75.75562436	873	75.75562436	441	441
Francci3_0875	NC_007777 with rRNA	complement(1017849..1018169)	95.30499681	321	95.30499681	204	204
Francci3_0876	NC_007777 with rRNA	complement(1018824..1021628)	69.34220485	2805	69.34220485	1297	1297
Francci3_0877	NC_007777 with rRNA	1021971..1022333	26.02702088	363	26.02702088	63	63
Francci3_0878	NC_007777 with rRNA	1022447..1023736	20.69287471	1290	20.69287471	178	178
Francci3_0879	NC_007777 with rRNA	1023820..1024800	41.73343919	981	41.73343919	273	273
Francci3_0880	NC_007777 with rRNA	1024784..1025314	114.6626695	531	114.6626695	406	406
Francci3_0881	NC_007777 with rRNA	complement(1025431..1027164)	6.053959106	1734	6.053959106	0	70
Francci3_0882	NC_007777 with rRNA	complement(1027311..1027859)	49.16892314	549	49.16892314	180	180
Francci3_0883	NC_007777 with rRNA	complement(1027856..1028206)	50.41565652	351	50.41565652	118	118
Francci3_0884	NC_007777 with rRNA	1028388..1028663	171.6993048	276	171.6993048	316	316
Francci3_0885	NC_007777 with rRNA	1028638..1029828	178.6739218	1191	178.6739218	1419	1419
Francci3_0886	NC_007777 with rRNA	1029825..1030253	68.86514561	429	68.86514561	197	197
Francci3_0887	NC_007777 with rRNA	1030418..1031215	39.65245675	798	39.65245675	211	211
Francci3_0888	NC_007777 with rRNA	complement(1031359..1032459)	13.21219429	1101	13.21219429	97	97
Francci3_0889	NC_007777 with rRNA	1032806..1033051	23.7749732	246	23.7749732	39	39
Francci3_0890	NC_007777 with rRNA	complement(1033071..1033664)	19.43993535	594	19.43993535	77	77
Francci3_0891	NC_007777 with rRNA	complement(1033775..1034599)	15.08740957	825	15.08740957	83	83
Francci3_0892	NC_007777 with rRNA	complement(1034683..1035270)	2.80547172	588	2.80547172	11	11
Francci3_0893	NC_007777 with rRNA	complement(1035279..1035626)	4.309345275	348	4.309345275	10	10
Francci3_0894	NC_007777 with rRNA	complement(1035798..1036508)	9.280547799	711	9.280547799	44	44
Francci3_0895	NC_007777 with rRNA	complement(1036671..1038182)	10.41425108	1512	10.41425108	105	105
Francci3_0896	NC_007777 with rRNA	1038263..1039060	0.563779006	798	0.563779006	3	3
Francci3_0897	NC_007777 with rRNA	1039057..1040199	2.099250612	1143	2.099250612	16	16
Francci3_0898	NC_007777 with rRNA	1040213..1040854	3.270269498	642	3.270269498	14	14
Francci3_0899	NC_007777 with rRNA	complement(1040851..1041783)	8.840393201	933	8.840393201	55	55
Francci3_0900	NC_007777 with rRNA	complement(1041786..1042223)	8.559658423	438	8.559658423	25	25
Francci3_0901	NC_007777 with rRNA	complement(1042363..1045176)	5.489131913	2814	5.489131913	103	103
Francci3_0902	NC_007777 with rRNA	1045949..1046239	0	291	0	0	0
Francci3_0903	NC_007777 with rRNA	1046240..1046476	1.898293868	237	1.898293868	3	3
Francci3_0904	NC_007777 with rRNA	1046791..1047021	0	231	0	0	0
Francci3_0905	NC_007777 with rRNA	1047847..1048530	1.315484347	684	1.315484347	6	6
