Name	Chromosome	Region	Expression value	Gene length	RPKM	Unique gene reads	Total gene reads
Francci3_1225	NC_007777 with rRNA	complement(1464459..1467635)	21.11294738	3177	21.11294738	489	489
Francci3_1226	NC_007777 with rRNA	complement(1467635..1468891)	57.94506634	1257	57.94506634	531	531
proA	NC_007777 with rRNA	1469134..1470393	139.5644155	1260	139.5644155	1282	1282
Francci3_1228	NC_007777 with rRNA	1470493..1472118	101.1476653	1626	101.1476653	1199	1199
Francci3_1229	NC_007777 with rRNA	1472301..1473194	207.2884248	894	207.2884248	1351	1351
Francci3_1230	NC_007777 with rRNA	1473293..1474741	93.33956025	1449	93.33956025	986	986
Francci3_1231	NC_007777 with rRNA	complement(1474756..1476456)	165.8773922	1701	165.8773922	2057	2057
nadD	NC_007777 with rRNA	1476707..1477294	55.28766404	588	55.28766404	237	237
Francci3_1233	NC_007777 with rRNA	1477355..1477945	208.6553054	591	208.6553054	899	899
Francci3_1234	NC_007777 with rRNA	1477942..1478640	128.5349832	699	128.5349832	655	655
Francci3_1235	NC_007777 with rRNA	complement(1478784..1480028)	55.19828639	1245	55.19828639	501	501
Francci3_1236	NC_007777 with rRNA	complement(1480759..1481430)	481.7258491	672	481.7258491	2360	2360
Francci3_1237	NC_007777 with rRNA	1481837..1482355	14.00766455	519	14.00766455	53	53
Francci3_1238	NC_007777 with rRNA	1483077..1483421	38.96405984	345	38.96405984	98	98
Francci3_1239	NC_007777 with rRNA	1483623..1484402	51.87816837	780	51.87816837	295	295
Francci3_1240	NC_007777 with rRNA	1484570..1485682	20.95130012	1113	20.95130012	170	170
Francci3_1241	NC_007777 with rRNA	1485679..1486392	143.1249283	714	143.1249283	745	745
Francci3_1242	NC_007777 with rRNA	1486473..1487687	45.38444158	1215	45.38444158	402	402
Francci3_1243	NC_007777 with rRNA	complement(1487691..1488380)	75.94015744	690	75.94015744	382	382
Francci3_1244	NC_007777 with rRNA	1488854..1490533	183.4640649	1680	183.4640649	2247	2247
Francci3_1245	NC_007777 with rRNA	complement(1490444..1491049)	172.9330318	606	172.9330318	764	764
Francci3_1246	NC_007777 with rRNA	1491081..1491392	105.9545642	312	105.9545642	241	241
Francci3_1247	NC_007777 with rRNA	complement(1491740..1492678)	210.3556207	939	210.3556207	1440	1440
Francci3_1248	NC_007777 with rRNA	1493037..1493861	53.37136434	825	53.37136434	321	321
Francci3_1249	NC_007777 with rRNA	complement(1493933..1494835)	89.01579743	903	89.01579743	586	586
Francci3_1250	NC_007777 with rRNA	complement(1494938..1495201)	326.8164736	264	326.8164736	629	629
Francci3_1251	NC_007777 with rRNA	1495355..1496584	141.7417075	1230	141.7417075	1271	1271
Francci3_1252	NC_007777 with rRNA	complement(1496669..1497496)	108.5096054	828	108.5096054	655	655
Francci3_1253	NC_007777 with rRNA	1497653..1498345	23.75227607	693	23.75227607	120	120
Francci3_1254	NC_007777 with rRNA	1498412..1499428	54.62498004	1017	54.62498004	405	405
Francci3_1255	NC_007777 with rRNA	complement(1499498..1500061)	215.2392092	564	215.2392092	885	885
Francci3_1256	NC_007777 with rRNA	complement(1500187..1500381)	374.226245	195	374.226245	532	532
Francci3_1257	NC_007777 with rRNA	1500564..1501832	23.99653707	1269	23.99653707	222	222
Francci3_1258	NC_007777 with rRNA	1501855..1504473	1.728365793	2619	1.728365793	33	33
Francci3_1259	NC_007777 with rRNA	1504475..1505479	56.77857516	1005	56.77857516	416	416
Francci3_1260	NC_007777 with rRNA	1505476..1505847	185.1049354	372	185.1049354	502	502
rpsT	NC_007777 with rRNA	complement(1505927..1506196)	2615.363118	270	2615.363118	5148	5148
Francci3_1262	NC_007777 with rRNA	1506365..1508413	226.4734314	2049	226.4734314	3383	3383
Francci3_1263	NC_007777 with rRNA	1508864..1510099	143.9390813	1236	143.9390813	1297	1297
hrcA	NC_007777 with rRNA	1510354..1511373	850.315765	1020	850.315765	6323	6323
Francci3_1265	NC_007777 with rRNA	1511373..1512512	630.2572697	1140	630.2572697	5238	5238
Francci3_1266	NC_007777 with rRNA	1512636..1513328	237.3248251	693	237.3248251	1199	1199
Francci3_1267	NC_007777 with rRNA	1513479..1514516	401.8613951	1038	401.8613951	3041	3041
Francci3_1268	NC_007777 with rRNA	1514545..1515150	197.3790625	606	197.3790625	872	872
Francci3_1269	NC_007777 with rRNA	1515171..1516535	216.1548478	1365	216.1548478	2151	2151
Francci3_1270	NC_007777 with rRNA	1516532..1516957	69.8726727	426	69.8726727	217	217
era	NC_007777 with rRNA	1516959..1517882	166.1174808	924	166.1174808	1119	1119
recO	NC_007777 with rRNA	1518086..1518817	116.7438971	732	116.7438971	623	623
Francci3_1273	NC_007777 with rRNA	1519106..1519903	152.1239524	798	152.1239524	885	885
Francci3_1274	NC_007777 with rRNA	1519903..1520475	50.03211765	573	50.03211765	209	209
Francci3_1275	NC_007777 with rRNA	1520749..1523802	121.4941754	3054	121.4941754	2705	2705
Francci3_1276	NC_007777 with rRNA	1523879..1526572	100.4075893	2694	100.4075893	1972	1972
Francci3_1277	NC_007777 with rRNA	1526646..1527383	120.4414194	738	120.4414194	648	648
Francci3_1278	NC_007777 with rRNA	1527621..1529495	921.8514869	1875	921.8514869	12601	12601
Francci3_1279	NC_007777 with rRNA	complement(1529591..1530130)	1937.898721	540	1937.898721	7629	7629
Francci3_1280	NC_007777 with rRNA	complement(1530171..1530326)	1367.297488	156	1367.297488	1555	1555
Francci3_1281	NC_007777 with rRNA	1530422..1531684	124.1366728	1263	124.1366728	1143	1143
dnaG	NC_007777 with rRNA	1532181..1534070	394.5253056	1890	394.5253056	5436	5436
Francci3_1283	NC_007777 with rRNA	1534060..1535289	836.0641864	1230	836.0641864	7497	7497
Francci3_1284	NC_007777 with rRNA	complement(1535382..1536590)	56.84190782	1209	56.84190782	501	501
Francci3_1285	NC_007777 with rRNA	1536711..1537460	58.52560825	750	58.52560825	320	320
Francci3_1286	NC_007777 with rRNA	complement(1537439..1538317)	16.07331924	879	16.07331924	103	103
Francci3_1288	NC_007777 with rRNA	1539416..1541230	11.18516273	1815	11.18516273	148	148
Francci3_1289	NC_007777 with rRNA	complement(1541344..1542966)	26.11542997	1623	26.11542997	309	309
Francci3_1290	NC_007777 with rRNA	complement(1542963..1543754)	21.47601628	792	21.47601628	124	124
Francci3_1291	NC_007777 with rRNA	complement(1543800..1544675)	25.36694279	876	25.36694279	162	162
Francci3_1292	NC_007777 with rRNA	1545385..1546332	2.025708355	948	2.025708355	14	14
Francci3_1293	NC_007777 with rRNA	complement(1546085..1547317)	7.898643144	1233	7.898643144	69	71
Francci3_1294	NC_007777 with rRNA	1547788..1548870	26.47128662	1083	26.47128662	209	209
Francci3_1295	NC_007777 with rRNA	1548915..1549805	6.773797251	891	6.773797251	44	44
Francci3_1296	NC_007777 with rRNA	1549939..1551537	27.10789782	1599	27.10789782	316	316
Francci3_1297	NC_007777 with rRNA	1551549..1552253	32.4926083	705	32.4926083	167	167
Francci3_1298	NC_007777 with rRNA	complement(1552237..1553241)	20.47304393	1005	20.47304393	150	150
Francci3_1299	NC_007777 with rRNA	complement(1553238..1554095)	4.156648313	858	4.156648313	26	26
Francci3_1300	NC_007777 with rRNA	complement(1554173..1556215)	6.17698692	2043	6.17698692	92	92
Francci3_1301	NC_007777 with rRNA	complement(1556212..1557264)	3.647429289	1053	3.647429289	28	28
Francci3_1302	NC_007777 with rRNA	complement(1557261..1558265)	44.90420968	1005	44.90420968	329	329
Francci3_1303	NC_007777 with rRNA	complement(1558262..1560121)	18.1417586	1860	18.1417586	246	246
Francci3_1304	NC_007777 with rRNA	complement(1560118..1561443)	12.10318185	1326	12.10318185	117	117
Francci3_1305	NC_007777 with rRNA	complement(1561613..1562935)	8.190765043	1323	8.190765043	79	79
Francci3_1306	NC_007777 with rRNA	1563117..1565360	6.479481194	2244	6.479481194	106	106
Francci3_1307	NC_007777 with rRNA	1565407..1566498	0.628064992	1092	0.628064992	0	5
Francci3_1308	NC_007777 with rRNA	1566606..1567793	39.25723407	1188	39.25723407	340	340
Francci3_1309	NC_007777 with rRNA	1567809..1569161	12.8754716	1353	12.8754716	127	127
Francci3_1310	NC_007777 with rRNA	1569297..1570487	21.88260699	1191	21.88260699	190	190
Francci3_1311	NC_007777 with rRNA	1570554..1571912	6.66164829	1359	6.66164829	66	66
Francci3_1312	NC_007777 with rRNA	1572185..1574968	414.6122318	2784	414.6122318	8415	8415
Francci3_1313	NC_007777 with rRNA	complement(1575280..1576086)	68.49970993	807	68.49970993	403	403
valS	NC_007777 with rRNA	1576324..1579035	149.6117509	2712	149.6117509	2958	2958
Francci3_1315	NC_007777 with rRNA	complement(1579055..1580437)	72.30404083	1383	72.30404083	729	729
Francci3_1316	NC_007777 with rRNA	complement(1580641..1581204)	111.1461227	564	111.1461227	457	457
Francci3_1317	NC_007777 with rRNA	complement(1581286..1581612)	18.45704388	327	18.45704388	44	44
Francci3_1318	NC_007777 with rRNA	1581861..1582451	73.342688	591	73.342688	316	316
Francci3_1319	NC_007777 with rRNA	1582432..1583145	98.3623668	714	98.3623668	512	512
Francci3_1320	NC_007777 with rRNA	1583494..1583880	259.4521877	387	259.4521877	732	732
Francci3_1321	NC_007777 with rRNA	1583921..1584631	187.9085655	711	187.9085655	974	974
Francci3_1322	NC_007777 with rRNA	complement(1584661..1585356)	191.7612366	696	191.7612366	973	973
Francci3_1323	NC_007777 with rRNA	complement(1585423..1586217)	203.0797196	795	203.0797196	1177	1177
Francci3_1324	NC_007777 with rRNA	1586224..1588230	141.2701236	2007	141.2701236	2067	2067
Francci3_1325	NC_007777 with rRNA	1588227..1589693	16.08257384	1467	16.08257384	172	172
Francci3_1326	NC_007777 with rRNA	1589995..1591962	575.5120371	1968	575.5120371	8257	8257
Francci3_1327	NC_007777 with rRNA	1592247..1593230	116.2594257	984	116.2594257	834	834
Francci3_1328	NC_007777 with rRNA	1593227..1593889	121.4456025	663	121.4456025	587	587
Francci3_1329	NC_007777 with rRNA	complement(1593921..1596068)	117.2453482	2148	117.2453482	1836	1836
Francci3_1330	NC_007777 with rRNA	complement(1596175..1597383)	377.5845693	1209	377.5845693	3328	3328
Francci3_1331	NC_007777 with rRNA	complement(1597632..1598915)	66.76859147	1284	66.76859147	625	625
Francci3_1332	NC_007777 with rRNA	complement(1599146..1599799)	83.89565402	654	83.89565402	400	400
Francci3_1333	NC_007777 with rRNA	complement(1600477..1600947)	440.3399665	471	440.3399665	1512	1512
hemE	NC_007777 with rRNA	1601250..1602359	362.2013466	1110	362.2013466	2931	2931
Francci3_1335	NC_007777 with rRNA	1602461..1603876	207.4977702	1416	207.4977702	2142	2142
Francci3_1336	NC_007777 with rRNA	1603928..1604623	478.9103854	696	478.9103854	2430	2430
Francci3_1337	NC_007777 with rRNA	complement(1604737..1605087)	89.8830789	351	89.8830789	230	230
Francci3_1338	NC_007777 with rRNA	1605550..1607211	136.9217961	1662	136.9217961	1406	1659
Francci3_1339	NC_007777 with rRNA	complement(1607225..1608745)	51.49488768	1521	51.49488768	571	571
Francci3_1340	NC_007777 with rRNA	1609147..1609959	53.65297343	813	53.65297343	318	318
Francci3_1341	NC_007777 with rRNA	1610147..1611061	364.4358444	915	364.4358444	2431	2431
Francci3_1342	NC_007777 with rRNA	1611061..1612305	189.0623941	1245	189.0623941	1716	1716
Francci3_1343	NC_007777 with rRNA	complement(1612337..1614562)	23.84750926	2226	23.84750926	387	387
Francci3_1344	NC_007777 with rRNA	complement(1614568..1614849)	14.10607247	282	14.10607247	29	29
Francci3_1345	NC_007777 with rRNA	complement(1615008..1615829)	18.52287442	822	18.52287442	111	111
Francci3_1346	NC_007777 with rRNA	1616068..1617240	49.93293383	1173	49.93293383	427	427
Francci3_1347	NC_007777 with rRNA	complement(1617582..1619363)	93.83248692	1782	93.83248692	1219	1219
Francci3_1348	NC_007777 with rRNA	complement(1619623..1619925)	167.9532848	303	167.9532848	371	371
Francci3_1349	NC_007777 with rRNA	complement(1620058..1622553)	62.92426142	2496	62.92426142	1145	1145
Francci3_1350	NC_007777 with rRNA	complement(1622543..1624873)	173.5949006	2331	173.5949006	2950	2950
Francci3_1351	NC_007777 with rRNA	1624948..1625382	129.9167597	435	129.9167597	412	412
Francci3_1352	NC_007777 with rRNA	1625510..1626454	116.8480026	945	116.8480026	805	805
Francci3_1353	NC_007777 with rRNA	1626744..1627286	173.7984223	543	173.7984223	688	688
Francci3_1354	NC_007777 with rRNA	1627578..1627871	1212.596108	294	1212.596108	2599	2599
Francci3_1355	NC_007777 with rRNA	complement(1627983..1628570)	518.3510105	588	518.3510105	2222	2222
Francci3_1356	NC_007777 with rRNA	1628797..1629606	51.4808591	810	51.4808591	304	304
Francci3_1357	NC_007777 with rRNA	1629706..1630566	46.83832977	861	46.83832977	294	294
Francci3_1358	NC_007777 with rRNA	1631097..1632386	82.3016366	1290	82.3016366	774	774
Francci3_1359	NC_007777 with rRNA	complement(1632539..1632970)	1310.412246	432	1310.412246	4127	4127
Francci3_1360	NC_007777 with rRNA	1634830..1635408	344.9371989	579	344.9371989	1456	1456
Francci3_1361	NC_007777 with rRNA	complement(1635621..1637789)	37.37533981	2169	37.37533981	591	591
Francci3_1362	NC_007777 with rRNA	1637887..1638684	380.3958266	798	380.3958266	2213	2213
Francci3_1363	NC_007777 with rRNA	1638720..1639598	113.1374413	879	113.1374413	725	725
Francci3_1364	NC_007777 with rRNA	1639606..1640772	42.90216703	1167	42.90216703	365	365
Francci3_1365	NC_007777 with rRNA	1640839..1641381	32.58720418	543	32.58720418	129	129
Francci3_1366	NC_007777 with rRNA	1641531..1642463	324.6195313	933	324.6195313	2208	2208
Francci3_1367	NC_007777 with rRNA	1642460..1643059	355.9545783	600	355.9545783	1557	1557
Francci3_1368	NC_007777 with rRNA	1643082..1643837	546.1374033	756	546.1374033	3010	3010
ruvC	NC_007777 with rRNA	1643941..1644459	118.9330009	519	118.9330009	450	450
Francci3_1370	NC_007777 with rRNA	1644456..1645199	63.0536732	744	63.0536732	342	342
ruvB	NC_007777 with rRNA	1645330..1646376	100.7481034	1047	100.7481034	769	769
Francci3_1372	NC_007777 with rRNA	1646562..1647029	330.613412	468	330.613412	1128	1128
secD	NC_007777 with rRNA	1647177..1649000	289.5296975	1824	289.5296975	3850	3850
secF	NC_007777 with rRNA	1649002..1650198	203.8632853	1197	203.8632853	1779	1779
Francci3_1375	NC_007777 with rRNA	1650340..1650906	138.379001	567	138.379001	572	572
Francci3_1376	NC_007777 with rRNA	1650989..1653577	135.9508172	2589	135.9508172	2566	2566
Francci3_1377	NC_007777 with rRNA	1653600..1655843	66.62862737	2244	66.62862737	1090	1090
Francci3_1378	NC_007777 with rRNA	1656190..1656516	192.9600043	327	192.9600043	460	460
Francci3_1379	NC_007777 with rRNA	complement(1656509..1658032)	143.559832	1524	143.559832	1595	1595
Francci3_1380	NC_007777 with rRNA	1658205..1660010	67.59732057	1806	67.59732057	890	890
Francci3_1381	NC_007777 with rRNA	complement(1660019..1660897)	81.45895772	879	81.45895772	522	522
Francci3_1382	NC_007777 with rRNA	1661119..1662381	238.0643803	1263	238.0643803	2192	2192
Francci3_1383	NC_007777 with rRNA	complement(1662354..1663373)	133.1350004	1020	133.1350004	990	990
Francci3_1384	NC_007777 with rRNA	complement(1663463..1664422)	27.43387887	960	27.43387887	192	192
Francci3_1385	NC_007777 with rRNA	complement(1664419..1665471)	13.41732917	1053	13.41732917	103	103
Francci3_1386	NC_007777 with rRNA	complement(1665468..1666577)	75.87568299	1110	75.87568299	614	614
Francci3_1387	NC_007777 with rRNA	complement(1666755..1668266)	27.85119316	1512	27.85119316	307	307
Francci3_1388	NC_007777 with rRNA	complement(1668334..1670238)	43.05894898	1905	43.05894898	598	598
Francci3_1389	NC_007777 with rRNA	1670567..1671463	177.2344794	897	177.2344794	1159	1159
Francci3_1390	NC_007777 with rRNA	complement(1671568..1671816)	348.7077374	249	348.7077374	633	633
Francci3_1391	NC_007777 with rRNA	1672031..1672864	36.84165987	834	36.84165987	224	224
Francci3_1392	NC_007777 with rRNA	complement(1672787..1674274)	52.26817647	1488	52.26817647	567	567
Francci3_1393	NC_007777 with rRNA	complement(1674423..1675610)	36.02428538	1188	36.02428538	312	312
Francci3_1394	NC_007777 with rRNA	complement(1675607..1676434)	96.74749551	828	96.74749551	584	584
Francci3_1395	NC_007777 with rRNA	complement(1676431..1677210)	146.8415952	780	146.8415952	835	835
Francci3_1396	NC_007777 with rRNA	complement(1677230..1679914)	19.46426042	2685	19.46426042	381	381
Francci3_1397	NC_007777 with rRNA	complement(1680059..1680802)	33.37051125	744	33.37051125	181	181
Francci3_1398	NC_007777 with rRNA	complement(1680799..1684758)	55.35270003	3960	55.35270003	1598	1598
Francci3_1399	NC_007777 with rRNA	1685095..1685832	43.67860117	738	43.67860117	235	235
Francci3_1400	NC_007777 with rRNA	1685907..1686548	47.0050884	642	47.0050884	220	220
Francci3_1401	NC_007777 with rRNA	1686863..1687675	46.90417174	813	46.90417174	278	278
Francci3_1402	NC_007777 with rRNA	1687843..1688253	232.2868575	411	232.2868575	696	696
Francci3_1403	NC_007777 with rRNA	complement(1688201..1690753)	65.38783897	2553	65.38783897	1217	1217
Francci3_1404	NC_007777 with rRNA	complement(1690765..1692204)	30.29157458	1440	30.29157458	318	318
Francci3_1405	NC_007777 with rRNA	complement(1692243..1693271)	166.6294878	1029	166.6294878	1250	1250
Francci3_1406	NC_007777 with rRNA	1693732..1694163	813.4907136	432	813.4907136	2562	2562
mraW	NC_007777 with rRNA	1694408..1695373	236.8515008	966	236.8515008	1668	1668
Francci3_1408	NC_007777 with rRNA	1695475..1696140	102.7740657	666	102.7740657	499	499
Francci3_1409	NC_007777 with rRNA	1696137..1698149	53.96828629	2013	53.96828629	792	792
Francci3_1410	NC_007777 with rRNA	1698223..1699857	37.50135735	1635	37.50135735	447	447
Francci3_1411	NC_007777 with rRNA	1699854..1701257	45.82083044	1404	45.82083044	469	469
mraY	NC_007777 with rRNA	1701307..1702374	147.5726911	1068	147.5726911	1149	1149
murD	NC_007777 with rRNA	1702379..1703794	31.77370151	1416	31.77370151	328	328
Francci3_1414	NC_007777 with rRNA	1703797..1705389	72.15816224	1593	72.15816224	838	838
murG	NC_007777 with rRNA	1705393..1706523	82.22886769	1131	82.22886769	678	678
Francci3_1416	NC_007777 with rRNA	complement(1706581..1707030)	278.9111018	450	278.9111018	915	915
Francci3_1417	NC_007777 with rRNA	complement(1707364..1708872)	169.7119014	1509	169.7119014	1867	1867
Francci3_1418	NC_007777 with rRNA	1709308..1710798	187.4004401	1491	187.4004401	2037	2037
Francci3_1419	NC_007777 with rRNA	1710822..1711505	98.06408454	684	98.06408454	489	489
Francci3_1420	NC_007777 with rRNA	1711502..1712542	65.6199408	1041	65.6199408	498	498
Francci3_1421	NC_007777 with rRNA	1712532..1713095	556.460238	564	556.460238	2288	2288
Francci3_1422	NC_007777 with rRNA	1713158..1713424	1286.412597	267	1286.412597	2504	2504
Francci3_1423	NC_007777 with rRNA	1713519..1714469	280.108269	951	280.108269	1942	1942
ileS	NC_007777 with rRNA	complement(1714744..1717953)	90.67708871	3210	90.67708871	2122	2122
Francci3_1425	NC_007777 with rRNA	1718525..1719130	266.4164639	606	266.4164639	1177	1177
Francci3_1426	NC_007777 with rRNA	1719111..1720052	203.1330203	942	203.1330203	1395	1395
Francci3_1427	NC_007777 with rRNA	1720049..1721131	33.31075781	1083	33.31075781	263	263
Francci3_1428	NC_007777 with rRNA	1721244..1721966	193.7067104	723	193.7067104	1021	1021
Francci3_1429	NC_007777 with rRNA	1722016..1722978	101.5594789	963	101.5594789	713	713
Francci3_1430	NC_007777 with rRNA	1723043..1723885	51.58089917	843	51.58089917	317	317
Francci3_1431	NC_007777 with rRNA	1724068..1724811	20.64915614	744	20.64915614	112	112
Francci3_1432	NC_007777 with rRNA	complement(1724873..1725547)	71.32808505	675	71.32808505	351	351
Francci3_1433	NC_007777 with rRNA	1725711..1726202	32.06195193	492	32.06195193	115	115
Francci3_1434	NC_007777 with rRNA	complement(1726274..1728592)	59.74173707	2319	59.74173707	1010	1010
Francci3_1435	NC_007777 with rRNA	complement(1728853..1729056)	53.79191934	204	53.79191934	80	80
Francci3_1436	NC_007777 with rRNA	1729214..1730254	98.56167815	1041	98.56167815	748	748
Francci3_1437	NC_007777 with rRNA	1730372..1731115	169.2493333	744	169.2493333	918	918
Francci3_1438	NC_007777 with rRNA	1731165..1732301	130.4134699	1137	130.4134699	1081	1081
Francci3_1439	NC_007777 with rRNA	complement(1732358..1732744)	116.9661502	387	116.9661502	330	330
Francci3_1440	NC_007777 with rRNA	complement(1732737..1733636)	112.7837242	900	112.7837242	740	740
Francci3_1441	NC_007777 with rRNA	1733835..1734116	90.95984659	282	90.95984659	187	187
Francci3_1442	NC_007777 with rRNA	complement(1734162..1734341)	139.4555509	180	139.4555509	183	183
Francci3_1443	NC_007777 with rRNA	complement(1734430..1734672)	138.8628436	243	138.8628436	246	246
Francci3_1444	NC_007777 with rRNA	1735260..1735811	53.67498039	552	53.67498039	216	216
Francci3_1445	NC_007777 with rRNA	1735887..1736501	1155.568507	615	1155.568507	5181	5181
Francci3_1446	NC_007777 with rRNA	1736879..1738819	460.976795	1941	460.976795	6523	6523
Francci3_1447	NC_007777 with rRNA	1738977..1739276	230.9018138	300	230.9018138	505	505
Francci3_1448	NC_007777 with rRNA	complement(1739408..1740058)	343.0288387	651	343.0288387	1628	1628
Francci3_1449	NC_007777 with rRNA	complement(1740260..1741348)	76.83501427	1089	76.83501427	610	610
Francci3_1450	NC_007777 with rRNA	1741613..1742602	489.0989515	990	489.0989515	3530	3530
Francci3_1451	NC_007777 with rRNA	1742642..1743331	165.9948468	690	165.9948468	835	835
Francci3_1452	NC_007777 with rRNA	1743372..1744316	64.73814801	945	64.73814801	446	446
Francci3_1453	NC_007777 with rRNA	1744313..1744888	91.44626288	576	91.44626288	384	384
Francci3_1454	NC_007777 with rRNA	1744945..1745703	88.91612913	759	88.91612913	492	492
Francci3_1455	NC_007777 with rRNA	1745728..1746840	53.98040855	1113	53.98040855	438	438
Francci3_1456	NC_007777 with rRNA	1746935..1747741	368.6746175	807	368.6746175	2169	2169
Francci3_1457	NC_007777 with rRNA	1747738..1748565	200.6185224	828	200.6185224	1211	1211
engA	NC_007777 with rRNA	1748701..1750164	176.4275748	1464	176.4275748	1883	1883
Francci3_1459	NC_007777 with rRNA	complement(1750531..1751115)	17.11686459	585	17.11686459	73	73
Francci3_1460	NC_007777 with rRNA	1751490..1752419	32.5961679	930	32.5961679	221	221
Francci3_1461	NC_007777 with rRNA	1752952..1754052	120.2256726	1101	120.2256726	965	965
Francci3_1462	NC_007777 with rRNA	1754313..1754921	110.5914164	609	110.5914164	491	491
Francci3_1463	NC_007777 with rRNA	1754940..1757426	97.73388289	2487	97.73388289	1772	1772
Francci3_1464	NC_007777 with rRNA	1757483..1758385	28.25416096	903	28.25416096	186	186
Francci3_1465	NC_007777 with rRNA	1758382..1758714	19.36024484	333	19.36024484	47	47
Francci3_1466	NC_007777 with rRNA	1758717..1759607	18.32004256	891	18.32004256	119	119
Francci3_1467	NC_007777 with rRNA	1759745..1760125	389.5466789	381	389.5466789	1082	1082
Francci3_1468	NC_007777 with rRNA	1760419..1760964	488.88579	546	488.88579	1946	1946
Francci3_1469	NC_007777 with rRNA	1760981..1761757	194.0143686	777	194.0143686	1099	1099
Francci3_1470	NC_007777 with rRNA	1761925..1762410	492.2292669	486	492.2292669	1744	1744
Francci3_1471	NC_007777 with rRNA	1762910..1763524	145.1988223	615	145.1988223	651	651
Francci3_1472	NC_007777 with rRNA	1763580..1764695	58.38303074	1116	58.38303074	475	475
Francci3_1473	NC_007777 with rRNA	1764692..1765501	109.9048604	810	109.9048604	649	649
Francci3_1474	NC_007777 with rRNA	complement(1765562..1766131)	28.15582305	570	28.15582305	117	117
Francci3_1475	NC_007777 with rRNA	1766264..1769569	56.17887475	3306	56.17887475	1354	1354
Francci3_1476	NC_007777 with rRNA	1769574..1770815	14.35750504	1242	14.35750504	130	130
Francci3_1477	NC_007777 with rRNA	1770822..1771085	50.39936079	264	50.39936079	97	97
Francci3_1478	NC_007777 with rRNA	1771355..1772887	243.4689641	1533	243.4689641	2721	2721
Francci3_1480	NC_007777 with rRNA	complement(1773363..1773920)	331.3697913	558	331.3697913	1348	1348
Francci3_1481	NC_007777 with rRNA	complement(1773917..1774276)	146.3140206	360	146.3140206	384	384
Francci3_1482	NC_007777 with rRNA	complement(1774481..1774849)	429.723089	369	429.723089	1156	1156
Francci3_1483	NC_007777 with rRNA	complement(1775757..1776179)	15.24104381	423	15.24104381	47	47
Francci3_1484	NC_007777 with rRNA	complement(1776176..1776862)	7.18791586	687	7.18791586	36	36
Francci3_1485	NC_007777 with rRNA	1776900..1777226	12.5843481	327	12.5843481	30	30
Francci3_1486	NC_007777 with rRNA	1777591..1779330	100.0390583	1740	100.0390583	1269	1269
Francci3_1487	NC_007777 with rRNA	complement(1779390..1780085)	229.0098221	696	229.0098221	1162	1162
Francci3_1488	NC_007777 with rRNA	1780584..1781477	62.75423074	894	62.75423074	409	409
Francci3_1489	NC_007777 with rRNA	complement(1781662..1782558)	112.7021668	897	112.7021668	737	737
Francci3_1490	NC_007777 with rRNA	1783358..1784644	67.67876099	1287	67.67876099	635	635
Francci3_1491	NC_007777 with rRNA	1785092..1786780	55.46873672	1689	55.46873672	683	683
Francci3_1492	NC_007777 with rRNA	complement(1786842..1787672)	222.5082353	831	222.5082353	1348	1348
Francci3_1493	NC_007777 with rRNA	1788577..1788990	20.21094941	414	20.21094941	61	61
Francci3_1494	NC_007777 with rRNA	1789008..1789559	32.8013769	552	32.8013769	132	132
Francci3_1495	NC_007777 with rRNA	complement(1789643..1790245)	200.180874	603	200.180874	880	880
Francci3_1496	NC_007777 with rRNA	complement(1790509..1791051)	424.8967242	543	424.8967242	1682	1682
Francci3_1497	NC_007777 with rRNA	1791213..1791875	25.44771569	663	25.44771569	123	123
Francci3_1498	NC_007777 with rRNA	1792574..1793860	42.52570966	1287	42.52570966	399	399
Francci3_1499	NC_007777 with rRNA	1793965..1794264	11.88801417	300	11.88801417	26	26
Francci3_1500	NC_007777 with rRNA	1794278..1795390	10.35240712	1113	10.35240712	84	84
Francci3_1501	NC_007777 with rRNA	1795426..1795662	42.25048855	237	42.25048855	73	73
Francci3_1502	NC_007777 with rRNA	1795659..1796060	85.9867845	402	85.9867845	252	252
Francci3_1503	NC_007777 with rRNA	1796170..1796466	96.52661082	297	96.52661082	209	209
Francci3_1504	NC_007777 with rRNA	complement(1796616..1797506)	119.6191014	891	119.6191014	777	777
Francci3_1505	NC_007777 with rRNA	complement(1797512..1798387)	277.7836821	876	277.7836821	1774	1774
Francci3_1506	NC_007777 with rRNA	1798605..1798979	55.59932783	375	55.59932783	152	152
Francci3_1507	NC_007777 with rRNA	1799068..1799676	211.2724005	609	211.2724005	938	938
Francci3_1508	NC_007777 with rRNA	complement(1799842..1800498)	159.0914436	657	159.0914436	762	762
Francci3_1509	NC_007777 with rRNA	1800659..1800943	98.66570469	285	98.66570469	205	205
Francci3_1510	NC_007777 with rRNA	1801242..1802486	147.525959	1245	147.525959	1339	1339
Francci3_1511	NC_007777 with rRNA	1802483..1804384	45.14618341	1902	45.14618341	626	626
Francci3_1512	NC_007777 with rRNA	1804583..1805434	19.319633	852	19.319633	120	120
Francci3_1513	NC_007777 with rRNA	1805421..1809401	23.11998583	3981	23.11998583	671	671
Francci3_1514	NC_007777 with rRNA	1809525..1810592	95.1709	1068	95.1709	741	741
Francci3_1515	NC_007777 with rRNA	1810645..1813032	57.90064886	2388	57.90064886	1008	1008
Francci3_1516	NC_007777 with rRNA	1813201..1813806	56.36168183	606	56.36168183	249	249
